"id","customer_id","category","status","creation_date","response_time","resolution_time"
2650,459,"Bug","In Progress","2023-01-14T00:00:00.000",2,"0 hours"
2652,240,"Feedback","Open","2023-07-16T00:00:00.000",2,"0 hours"
2653,468,"Feedback","In Progress","2023-11-29T00:00:00.000",2,"0 hours"
2654,1924,"Installation Problem","-","2023-04-15T00:00:00.000",7,"1.35 hours"
2655,1132,"Bug","-","2023-07-29T00:00:00.000",6,"2.06 hours"
2656,849,"Bug","Open","2023-02-03T00:00:00.000",2,"0 hours"
2657,1794,"Other","In Progress","2023-08-02T00:00:00.000",2,"0 hours"
2658,802,"Feedback","In Progress","2023-08-04T00:00:00.000",2,"0 hours"
2661,784,"Feedback","Open","2023-02-20T00:00:00.000",2,"0 hours"
2662,363,"Installation Problem","In Progress","2023-01-06T00:00:00.000",10,"0 hours"
2663,931,"Bug","In Progress","2023-03-04T00:00:00.000",3,"0 hours"
2664,1028,"Installation Problem","-","2023-05-30T00:00:00.000",5,"1.45 hours"
2665,1386,"Installation Problem","In Progress","2023-03-25T00:00:00.000",6,"0 hours"
2666,1085,"Bug","In Progress","2023-06-24T00:00:00.000",2,"0 hours"
2667,950,"Billing enquiry","In Progress","2023-11-03T00:00:00.000",3,"0 hours"
2668,85,"Billing enquiry","In Progress","2023-09-24T00:00:00.000",3,"0 hours"
2669,1146,"Billing enquiry","Open","2023-02-06T00:00:00.000",3,"0 hours"
2671,461,"Billing enquiry","In Progress","2023-09-21T00:00:00.000",3,"0 hours"
2672,201,"Feedback","Open","2023-02-24T00:00:00.000",2,"0 hours"
2674,143,"Feedback","Open","2023-07-14T00:00:00.000",1,"0 hours"
2675,944,"Billing enquiry","In Progress","2023-11-26T00:00:00.000",3,"0 hours"
2676,1466,"Bug","Open","2023-01-04T00:00:00.000",5,"0 hours"
2677,1909,"Other","Open","2023-09-10T00:00:00.000",2,"0 hours"
2679,118,"Feedback","Open","2023-03-31T00:00:00.000",2,"0 hours"
2680,42,"Feedback","Open","2023-07-08T00:00:00.000",1,"0 hours"
2681,1533,"Other","Resolved","2023-10-07T00:00:00.000",3,"4.44 hours"
2682,1878,"Other","-","2023-09-29T00:00:00.000",2,"4.37 hours"
2684,1689,"Bug","-","2023-10-11T00:00:00.000",2,"3.7 hours"
2686,207,"Feedback","Open","2023-03-28T00:00:00.000",2,"0 hours"
2687,374,"Billing enquiry","Open","2023-06-10T00:00:00.000",4,"0 hours"
2688,1105,"Bug","Resolved","2023-01-15T00:00:00.000",1,"4.4 hours"
2691,512,"Bug","In Progress","2023-04-08T00:00:00.000",4,"0 hours"
2692,946,"Bug","In Progress","2023-06-24T00:00:00.000",2,"0 hours"
2693,836,"Bug","In Progress","2023-01-07T00:00:00.000",5,"0 hours"
2694,1645,"Billing enquiry","In Progress","2023-05-27T00:00:00.000",2,"0 hours"
2695,82,"Feedback","Open","2023-09-09T00:00:00.000",2,"0 hours"
2696,450,"Feedback","Open","2023-02-15T00:00:00.000",1,"0 hours"
2697,465,"Feedback","Open","2023-11-25T00:00:00.000",2,"0 hours"
2700,688,"Billing enquiry","Open","2023-02-01T00:00:00.000",2,"0 hours"
2701,157,"Feedback","Open","2023-01-19T00:00:00.000",1,"0 hours"
2702,1598,"Bug","In Progress","2023-09-06T00:00:00.000",12,"0 hours"
2703,1596,"Billing enquiry","In Progress","2023-04-27T00:00:00.000",3,"0 hours"
2704,1066,"Bug","Open","2023-04-16T00:00:00.000",2,"0 hours"
2705,1553,"Installation Problem","In Progress","2023-11-22T00:00:00.000",5,"0 hours"
2706,1803,"Installation Problem","Resolved","2023-08-08T00:00:00.000",6,"5.09 hours"
2707,136,"Feedback","Open","2023-03-08T00:00:00.000",2,"0 hours"
2711,989,"Billing enquiry","Open","2023-04-22T00:00:00.000",3,"0 hours"
2715,419,"Feedback","Open","2023-09-18T00:00:00.000",1,"0 hours"
2716,483,"Feedback","Open","2023-10-03T00:00:00.000",1,"0 hours"
2719,408,"Bug","In Progress","2023-01-30T00:00:00.000",1,"0 hours"
2721,434,"Bug","Open","2023-01-23T00:00:00.000",1,"0 hours"
2722,1076,"Bug","In Progress","2023-04-07T00:00:00.000",2,"0 hours"
2723,595,"Feedback","Open","2023-04-08T00:00:00.000",1,"0 hours"
2724,1726,"Installation Problem","In Progress","2023-07-05T00:00:00.000",7,"0 hours"
2725,1263,"Bug","Open","2023-10-24T00:00:00.000",2,"0 hours"
2727,1456,"Other","In Progress","2023-08-19T00:00:00.000",2,"0 hours"
2728,221,"Feedback","Open","2023-02-15T00:00:00.000",2,"0 hours"
2731,1975,"Other","Resolved","2023-05-09T00:00:00.000",2,"0.4 hours"
2732,933,"Bug","In Progress","2023-02-04T00:00:00.000",5,"0 hours"
2733,1318,"Installation Problem","Open","2023-07-21T00:00:00.000",6,"0 hours"
2734,1034,"Feedback","Open","2023-04-29T00:00:00.000",1,"0 hours"
2735,1916,"Bug","Resolved","2023-05-13T00:00:00.000",3,"1.98 hours"
2736,1561,"Other","In Progress","2023-09-05T00:00:00.000",2,"0 hours"
2737,444,"Bug","Open","2023-08-30T00:00:00.000",1,"0 hours"
2738,1165,"Feedback","Open","2023-04-27T00:00:00.000",1,"0 hours"
2739,758,"Billing enquiry","In Progress","2023-10-12T00:00:00.000",3,"0 hours"
2740,1191,"Billing enquiry","In Progress","2023-10-19T00:00:00.000",3,"0 hours"
2742,483,"Installation Problem","Open","2023-01-02T00:00:00.000",6,"0 hours"
2743,1515,"Billing enquiry","Open","2023-10-09T00:00:00.000",3,"0 hours"
2744,667,"Feedback","Open","2023-09-27T00:00:00.000",2,"0 hours"
2745,663,"Installation Problem","In Progress","2023-07-29T00:00:00.000",7,"0 hours"
2746,934,"Installation Problem","In Progress","2023-01-10T00:00:00.000",5,"0 hours"
2747,460,"Feedback","Open","2023-07-11T00:00:00.000",2,"0 hours"
2748,390,"Feedback","Open","2023-08-17T00:00:00.000",2,"0 hours"
2749,37,"Feedback","Open","2023-10-17T00:00:00.000",2,"0 hours"
2750,1433,"Installation Problem","In Progress","2023-05-04T00:00:00.000",8,"0 hours"
2751,650,"Billing enquiry","Open","2023-09-08T00:00:00.000",5,"0 hours"
2755,1371,"Installation Problem","-","2023-05-05T00:00:00.000",6,"5.35 hours"
2756,1499,"Billing enquiry","Open","2023-01-26T00:00:00.000",3,"0 hours"
2758,539,"Billing enquiry","In Progress","2023-08-08T00:00:00.000",3,"0 hours"
2759,1020,"Feedback","Open","2023-02-02T00:00:00.000",1,"0 hours"
2760,646,"Bug","In Progress","2023-04-08T00:00:00.000",1,"0 hours"
2762,193,"Billing enquiry","Open","2023-10-19T00:00:00.000",2,"0 hours"
2763,1622,"Bug","In Progress","2023-06-15T00:00:00.000",1,"0 hours"
2764,100,"Feedback","Open","2023-03-18T00:00:00.000",2,"0 hours"
2767,1619,"Installation Problem","-","2023-02-21T00:00:00.000",10,"4.08 hours"
2768,1977,"Other","-","2023-07-19T00:00:00.000",2,"4.57 hours"
2770,415,"Feedback","Open","2023-09-14T00:00:00.000",1,"0 hours"
2771,1417,"Other","-","2023-03-05T00:00:00.000",3,"2.22 hours"
2774,63,"Billing enquiry","In Progress","2023-04-24T00:00:00.000",3,"0 hours"
2775,774,"Feedback","Open","2023-04-03T00:00:00.000",1,"0 hours"
2776,525,"Billing enquiry","Open","2023-05-26T00:00:00.000",3,"0 hours"
2778,1652,"Bug","In Progress","2023-06-23T00:00:00.000",3,"0 hours"
2781,823,"Billing enquiry","-","2023-10-11T00:00:00.000",3,"2.19 hours"
2783,837,"Billing enquiry","In Progress","2023-06-16T00:00:00.000",3,"0 hours"
2784,1324,"Installation Problem","-","2023-06-21T00:00:00.000",10,"5.84 hours"
2785,1237,"Billing enquiry","Open","2023-09-04T00:00:00.000",4,"0 hours"
2786,268,"Feedback","In Progress","2023-11-11T00:00:00.000",2,"0 hours"
2787,997,"Feedback","Open","2023-06-30T00:00:00.000",2,"0 hours"
2789,1232,"Billing enquiry","In Progress","2023-07-17T00:00:00.000",2,"0 hours"
2790,1107,"Billing enquiry","Open","2023-03-31T00:00:00.000",4,"0 hours"
2791,749,"Feedback","In Progress","2023-05-17T00:00:00.000",1,"0 hours"
2793,745,"Bug","In Progress","2023-03-19T00:00:00.000",1,"0 hours"
2796,1273,"Billing enquiry","In Progress","2023-10-31T00:00:00.000",3,"0 hours"
2798,1721,"Installation Problem","-","2023-10-20T00:00:00.000",6,"0.56 hours"
2799,320,"Feedback","Open","2023-07-14T00:00:00.000",2,"0 hours"
2800,1534,"Bug","In Progress","2023-04-11T00:00:00.000",1,"0 hours"
2802,1488,"Installation Problem","-","2023-08-04T00:00:00.000",6,"5.23 hours"
2803,683,"Billing enquiry","Open","2023-10-23T00:00:00.000",3,"0 hours"
2804,402,"Feedback","Open","2023-06-08T00:00:00.000",2,"0 hours"
2805,210,"Feedback","Open","2023-10-04T00:00:00.000",1,"0 hours"
2806,1319,"Other","In Progress","2023-02-21T00:00:00.000",1,"0 hours"
2807,1733,"Installation Problem","In Progress","2023-02-08T00:00:00.000",9,"0 hours"
2808,1622,"Bug","Open","2023-11-08T00:00:00.000",3,"0 hours"
2809,1434,"Installation Problem","Open","2023-11-22T00:00:00.000",6,"0 hours"
2811,1567,"Other","Resolved","2023-04-02T00:00:00.000",4,"1.06 hours"
2812,565,"Feedback","Open","2023-11-01T00:00:00.000",2,"0 hours"
2814,710,"Bug","Open","2023-01-08T00:00:00.000",2,"0 hours"
2815,711,"Feedback","In Progress","2023-06-17T00:00:00.000",2,"0 hours"
2816,1191,"Billing enquiry","Open","2023-02-20T00:00:00.000",3,"0 hours"
2820,1042,"Feedback","Open","2023-01-11T00:00:00.000",2,"0 hours"
2821,401,"Feedback","In Progress","2023-06-27T00:00:00.000",1,"0 hours"
2823,86,"Feedback","Open","2023-08-10T00:00:00.000",1,"0 hours"
2824,478,"Feedback","Open","2023-07-14T00:00:00.000",1,"0 hours"
2826,1013,"Installation Problem","In Progress","2023-03-03T00:00:00.000",8,"0 hours"
2830,823,"Bug","Open","2023-08-24T00:00:00.000",1,"0 hours"
2831,895,"Billing enquiry","Open","2023-01-23T00:00:00.000",3,"0 hours"
2834,148,"Feedback","Open","2023-07-31T00:00:00.000",1,"0 hours"
2835,170,"Bug","In Progress","2023-02-05T00:00:00.000",1,"0 hours"
2837,343,"Feedback","Open","2023-05-14T00:00:00.000",2,"0 hours"
2838,838,"Other","In Progress","2023-10-17T00:00:00.000",2,"0 hours"
2840,1495,"Feedback","Open","2023-06-06T00:00:00.000",2,"0 hours"
2843,1092,"Other","In Progress","2023-11-18T00:00:00.000",3,"0 hours"
2845,567,"Bug","Open","2023-11-28T00:00:00.000",3,"0 hours"
2846,1307,"Installation Problem","-","2023-01-22T00:00:00.000",6,"5.78 hours"
2847,64,"Feedback","Open","2023-07-24T00:00:00.000",1,"0 hours"
2849,56,"Feedback","Open","2023-03-31T00:00:00.000",1,"0 hours"
2850,249,"Feedback","Open","2023-07-28T00:00:00.000",1,"0 hours"
2852,1228,"Bug","In Progress","2023-06-19T00:00:00.000",4,"0 hours"
2853,396,"Billing enquiry","Open","2023-10-23T00:00:00.000",3,"0 hours"
2855,1574,"Installation Problem","Resolved","2023-03-19T00:00:00.000",7,"2.17 hours"
2856,222,"Billing enquiry","Open","2023-08-27T00:00:00.000",3,"0 hours"
2857,662,"Bug","In Progress","2023-08-01T00:00:00.000",2,"0 hours"
2858,573,"Feedback","Open","2023-04-14T00:00:00.000",2,"0 hours"
2859,659,"Feedback","Open","2023-10-16T00:00:00.000",1,"0 hours"
2861,1863,"Installation Problem","-","2023-11-28T00:00:00.000",5,"3.88 hours"
2864,1228,"Billing enquiry","Open","2023-05-29T00:00:00.000",3,"0 hours"
2865,1212,"Bug","Resolved","2023-08-22T00:00:00.000",5,"4.76 hours"
2866,158,"Feedback","Open","2023-01-21T00:00:00.000",2,"0 hours"
2867,1469,"Billing enquiry","In Progress","2023-01-04T00:00:00.000",3,"0 hours"
2868,1924,"Other","In Progress","2023-07-10T00:00:00.000",3,"0 hours"
2870,808,"Billing enquiry","Open","2023-02-18T00:00:00.000",2,"0 hours"
2871,951,"Bug","Open","2023-10-22T00:00:00.000",2,"0 hours"
2872,391,"Billing enquiry","Open","2023-08-06T00:00:00.000",3,"0 hours"
2874,1459,"Billing enquiry","Open","2023-09-12T00:00:00.000",3,"0 hours"
2875,528,"Feedback","In Progress","2023-10-17T00:00:00.000",2,"0 hours"
2876,1792,"Installation Problem","In Progress","2023-10-31T00:00:00.000",6,"0 hours"
2877,39,"Feedback","Open","2023-03-09T00:00:00.000",1,"0 hours"
2880,1313,"Bug","Open","2023-10-31T00:00:00.000",3,"0 hours"
2881,1482,"Bug","Resolved","2023-09-19T00:00:00.000",1,"0.56 hours"
2882,1679,"Bug","In Progress","2023-09-07T00:00:00.000",3,"0 hours"
2883,1300,"Feedback","Open","2023-08-13T00:00:00.000",1,"0 hours"
2884,501,"Feedback","In Progress","2023-06-09T00:00:00.000",1,"0 hours"
2887,765,"Installation Problem","In Progress","2023-05-19T00:00:00.000",5,"0 hours"
2891,1803,"Other","-","2023-11-25T00:00:00.000",2,"2.12 hours"
2892,233,"Billing enquiry","Open","2023-11-11T00:00:00.000",3,"0 hours"
2895,1118,"Billing enquiry","In Progress","2023-03-08T00:00:00.000",3,"0 hours"
2897,1369,"Bug","In Progress","2023-01-19T00:00:00.000",1,"0 hours"
2898,22,"Feedback","Open","2023-10-19T00:00:00.000",2,"0 hours"
2899,1781,"Installation Problem","Resolved","2023-02-12T00:00:00.000",5,"1.01 hours"
2900,1509,"Other","In Progress","2023-01-05T00:00:00.000",2,"0 hours"
2902,389,"Feedback","Open","2023-03-02T00:00:00.000",2,"0 hours"
2903,169,"Feedback","Open","2023-09-20T00:00:00.000",2,"0 hours"
2904,1452,"Other","-","2023-06-09T00:00:00.000",2,"4.17 hours"
2905,422,"Feedback","Open","2023-01-02T00:00:00.000",1,"0 hours"
2906,1754,"Installation Problem","In Progress","2023-01-09T00:00:00.000",5,"0 hours"
2909,1215,"Installation Problem","Open","2023-05-21T00:00:00.000",6,"0 hours"
2910,1815,"Billing enquiry","In Progress","2023-11-16T00:00:00.000",3,"0 hours"
2912,1353,"Installation Problem","In Progress","2023-11-18T00:00:00.000",5,"0 hours"
2914,926,"Installation Problem","In Progress","2023-08-05T00:00:00.000",6,"0 hours"
2915,1282,"Billing enquiry","Open","2023-08-10T00:00:00.000",2,"0 hours"
2916,1315,"Bug","In Progress","2023-09-15T00:00:00.000",3,"0 hours"
2919,1179,"Bug","In Progress","2023-02-18T00:00:00.000",3,"0 hours"
2920,832,"Feedback","Open","2023-07-16T00:00:00.000",2,"0 hours"
2921,1,"Feedback","Open","2023-06-05T00:00:00.000",1,"0 hours"
2922,469,"Feedback","Open","2023-02-14T00:00:00.000",1,"0 hours"
2923,1227,"Installation Problem","In Progress","2023-04-27T00:00:00.000",5,"0 hours"
2924,794,"Feedback","In Progress","2023-05-24T00:00:00.000",1,"0 hours"
2925,91,"Billing enquiry","Open","2023-01-18T00:00:00.000",3,"0 hours"
2926,1426,"Other","In Progress","2023-09-12T00:00:00.000",2,"0 hours"
2927,239,"Feedback","Open","2023-03-08T00:00:00.000",1,"0 hours"
2930,1097,"Installation Problem","In Progress","2023-04-06T00:00:00.000",5,"0 hours"
2932,655,"Billing enquiry","In Progress","2023-03-21T00:00:00.000",2,"0 hours"
2933,1771,"Installation Problem","Open","2023-08-13T00:00:00.000",7,"0 hours"
2935,1343,"Billing enquiry","Open","2023-07-12T00:00:00.000",3,"0 hours"
2936,449,"Feedback","Open","2023-06-08T00:00:00.000",1,"0 hours"
2937,707,"Billing enquiry","Open","2023-04-30T00:00:00.000",2,"0 hours"
2938,905,"Feedback","Open","2023-03-05T00:00:00.000",1,"0 hours"
2939,205,"Feedback","Open","2023-09-08T00:00:00.000",1,"0 hours"
2942,1071,"Billing enquiry","In Progress","2023-11-18T00:00:00.000",3,"0 hours"
2943,1645,"Billing enquiry","Open","2023-05-11T00:00:00.000",4,"0 hours"
2944,499,"Bug","Open","2023-11-28T00:00:00.000",2,"0 hours"
2945,43,"Feedback","Open","2023-10-25T00:00:00.000",2,"0 hours"
2948,1274,"Feedback","In Progress","2023-11-18T00:00:00.000",1,"0 hours"
2951,719,"Billing enquiry","Open","2023-03-31T00:00:00.000",3,"0 hours"
2953,136,"Feedback","Open","2023-08-31T00:00:00.000",1,"0 hours"
2954,1494,"Billing enquiry","In Progress","2023-01-28T00:00:00.000",3,"0 hours"
2958,1568,"Other","-","2023-11-25T00:00:00.000",3,"5.21 hours"
2962,1934,"Other","In Progress","2023-11-15T00:00:00.000",2,"0 hours"
2964,1116,"Bug","Open","2023-01-01T00:00:00.000",2,"0 hours"
2965,1687,"Other","In Progress","2023-03-30T00:00:00.000",2,"0 hours"
2966,321,"Feedback","Open","2023-11-07T00:00:00.000",2,"0 hours"
2967,789,"Feedback","Open","2023-11-25T00:00:00.000",2,"0 hours"
2969,1668,"Installation Problem","-","2023-10-05T00:00:00.000",6,"2.42 hours"
2971,404,"Feedback","Open","2023-07-20T00:00:00.000",2,"0 hours"
2972,1853,"Bug","In Progress","2023-09-18T00:00:00.000",1,"0 hours"
2974,720,"Feedback","Open","2023-05-26T00:00:00.000",2,"0 hours"
2975,1363,"Billing enquiry","In Progress","2023-10-25T00:00:00.000",3,"0 hours"
2976,629,"Bug","Open","2023-06-23T00:00:00.000",1,"0 hours"
2977,1937,"Installation Problem","Resolved","2023-08-06T00:00:00.000",8,"2.88 hours"
2978,1954,"Other","-","2023-03-07T00:00:00.000",3,"3.8 hours"
2980,838,"Feedback","Open","2023-01-17T00:00:00.000",1,"0 hours"
2982,404,"Billing enquiry","Open","2023-02-14T00:00:00.000",4,"0 hours"
2983,1048,"Billing enquiry","Resolved","2023-01-18T00:00:00.000",4,"1.34 hours"
2984,1407,"Billing enquiry","In Progress","2023-01-27T00:00:00.000",3,"0 hours"
2985,987,"Feedback","Open","2023-11-12T00:00:00.000",1,"0 hours"
2988,279,"Feedback","Open","2023-01-08T00:00:00.000",2,"0 hours"
2989,1539,"Installation Problem","Resolved","2023-10-27T00:00:00.000",6,"2.94 hours"
2992,1000,"Billing enquiry","In Progress","2023-09-08T00:00:00.000",3,"0 hours"
2993,1034,"Billing enquiry","Open","2023-09-05T00:00:00.000",4,"0 hours"
2994,1459,"Installation Problem","Open","2023-10-28T00:00:00.000",5,"0 hours"
2995,1091,"Billing enquiry","-","2023-10-01T00:00:00.000",3,"3.93 hours"
2996,1024,"Bug","In Progress","2023-07-31T00:00:00.000",1,"0 hours"
2997,1105,"Installation Problem","In Progress","2023-02-06T00:00:00.000",5,"0 hours"
2998,1608,"Bug","In Progress","2023-06-10T00:00:00.000",3,"0 hours"
3000,1087,"Installation Problem","Open","2023-02-15T00:00:00.000",8,"0 hours"
